run_id,strategy,seed,fault_kind,failure_position,uncertainty_duration_ms,final_state_correct,duplicate_effects,recovery_amplification,recovery_latency_ms,late_recovery_latency_ms,repeated_external_calls,repeated_mutating_calls,verification_reads,runtime_replayed_operations,contradiction_detected,instrumentation_ns,instrumentation_pct
checkpoint-seed42-u5000-reserve_a,checkpoint,42,CONTRADICTORY_LATE_RESOLUTION,reserve_a,5000,False,0,0.75,5000,0,1,1,1,3,True,19375,8.795144626223376
